id,is_iceberg
d32d72c0,0.590474665165
16646a17,0.866877257824
384074af,0.283054739237
69bf1e8c,0.428296357393
9e90a054,0.362034410238
89dbe7f7,0.793164610863
dbd27d22,0.164424106479
a2ea1561,0.639049172401
d63402af,0.472217202187
1ac8bb92,0.873076856136
8beffca5,0.170938104391
46741f3e,0.0074049802497
e5ee6aa7,0.244196385145
5ecd892b,0.517740547657
69892166,0.556688249111
2f725a81,0.503753364086
810abfe4,0.00703903567046
e6f973e6,0.448329925537
c60a5c46,0.107772424817
c42b9e08,0.84654635191
c3f00c23,0.148327678442
5307fdb8,0.818304479122
3e4f005e,0.0223646126688
4a4cc2e0,0.529986023903
9bdd88d1,0.00494222342968
0d832bed,0.0918613225222
14a134fa,0.0757801830769
78a41676,0.0194897744805
0bd4658e,0.0481875278056
4a311bb0,0.409455657005
f939c817,0.0745493769646
956adc4d,0.975459218025
f8a119f5,0.32306843996
61faa1ad,0.276574283838
6725eb3e,0.112409763038
17b3a8fd,0.0300981514156
49a88dfc,0.0790784731507
2d6ec645,0.134230032563
0d4d77ba,0.353450447321
3ee672a2,0.954837679863
738b41fd,0.639902770519
f7fb320d,0.332874685526
b42fad18,0.0695986896753
4ab8b00a,0.208766177297
f7870f2b,0.276163488626
4978666a,0.379609167576
f1b0d6c7,0.0131049118936
5642407f,0.00927773024887
36d4ff92,0.810456931591
4139aba2,0.278861790895
7585ce58,0.119842104614
33e25984,0.921198248863
ac46f3c9,0.375565558672
fc34a5b8,0.517885327339
85c36a8f,0.162756606936
b2d8a426,0.26388323307
13ec60d1,0.652921617031
9d440f42,0.114244364202
1c0a891e,0.120163604617
981c3bc3,0.99308359623
295604f4,0.608329772949
16ca16c3,0.0147022865713
b4dda837,0.273763597012
88d088ef,0.00453305803239
1b4fa160,0.219463959336
f371bd82,0.243182852864
b130a0b7,0.98413002491
ebf1de82,0.232007041574
01e651c3,0.455430448055
51b1fecc,0.159318342805
fa635a31,0.311011791229
97b7d789,0.454710274935
2f598053,0.147396862507
c0e3e148,0.110616564751
cfa175a8,0.262556880713
3d7e09d8,0.922466516495
44a13d1b,0.871190607548
c66b0948,0.285369426012
976a6d64,0.154179811478
8bbd8909,0.597752392292
522890fd,0.574099898338
f23a3b95,0.477000117302
680039dc,0.467646330595
93028e53,0.0504393689334
22a16932,0.255242347717
7d8126d2,0.0667665675282
ba2ecd75,0.433378875256
8071bdd7,0.238662183285
96d5aeee,0.0196120776236
154be68f,0.65732383728
d8c2bfe2,0.728714108467
f76d47b0,0.364351779222
0e781ade,0.1720739007
13cf6060,0.00220283842646
cd99f710,0.451289504766
d10005bb,0.0196060948074
3a31445f,0.819130957127
3157202d,0.0479597710073
6ee64703,0.399061352015
e5de8685,0.0870008915663
02cc70ba,0.0160117242485
50984a87,0.465764164925
fa94957a,0.698480904102
eab406b4,0.495599836111
3ad39398,0.525604128838
9ecf3802,0.670946657658
6048ae7b,0.0337852165103
9dc68871,0.00847428571433
13701465,0.209341794252
8d8779f3,0.000740421237424
0712f269,0.417257577181
722c2597,0.00279039726593
478a2b08,0.493832021952
38f5fb41,0.327607303858
c52ad74d,0.902972400188
0c85fd09,0.0292443875223
f1582cba,0.663866341114
ff836697,0.672293901443
ddfe4802,0.125260084867
3cef3bc7,0.888155817986
6a21542b,0.0761766135693
150e23c4,0.866970062256
078c6d99,0.582355558872
1dcd1dc3,0.0720946118236
39967e45,0.344728440046
6b6333aa,0.154621973634
4ae61433,0.387985140085
f96362e0,0.10776719451
97a88aac,0.383845597506
427ae8ce,0.081198297441
209d4b15,0.27685251832
64b453bd,0.000611129100434
0f5a484e,0.316763371229
5ac74969,0.763797998428
736ed43e,0.468576580286
8533795f,0.155933722854
f5b54fb6,0.476461619139
6eb4c041,0.43597060442
97afdf42,0.555731415749
1bb488db,0.300561338663
f132e44d,0.0089505976066
d3c2f140,0.637080252171
1756794d,0.239984273911
9efcc11f,0.000459015282104
14c966cf,0.251995325089
59cfe4d1,0.248409211636
883151f4,0.0537157543004
34c4c9ff,0.282743781805
70b4c2eb,0.606402218342
96a337d9,0.219938859344
7fe89ffa,0.596370995045
057c7a22,0.000896307930816
451cc057,0.465629547834
05076700,0.000511301506776
dc52f6c1,0.0750828310847
b03a59f9,0.113204494119
129ed4b0,0.189182311296
fb611563,0.936739802361
ac32e6f1,0.228297814727
c05c5ab0,0.257196187973
3163d5ed,0.00933032762259
02096ca4,0.269850969315
e92496c0,0.0115401595831
1a9e2c50,0.865178227425
0864e334,0.616482198238
d976faeb,0.378818243742
1d7b342f,0.0122031709179
281bc1ea,0.000848144991323
bea9f0cf,0.324595600367
f4afa0e6,0.00405616965145
e1b5ef69,0.0487414970994
b50539fd,0.0653385967016
2a8c9c15,0.313679009676
157ebb0c,0.828190982342
247d3614,0.0104887047783
0c6cc0cb,0.577774941921
aae88d39,0.672404229641
0c77b464,0.124449260533
963cf5ea,0.104793928564
1b371d8b,0.465380787849
225bc00f,0.00986092165112
bc0a4eec,0.00926635414362
1099782e,0.658413350582
a18feadd,0.937829136848
ad7f4932,0.081842392683
5f8f831e,0.566252231598
b5167c35,0.0175006594509
0230b06d,0.233395606279
f8d7f7ba,0.00249433005229
08bd1053,0.101795509458
58e4dc8c,0.111730501056
4793ce8e,0.155834972858
304caab4,0.000193752610357
f2ee6d7f,0.495741933584
e1f9c0e4,0.195216059685
8e40401c,0.183118611574
5d9eaba2,0.254714995623
55e7562c,0.164056226611
9da6cb4b,0.159848451614
c3c1c8ec,0.00557390693575
3b38698e,0.0196268483996
6c9eb909,0.535508811474
482a3d1d,0.162159770727
0e9918f0,0.414470523596
ef894fd2,0.0247303079814
4b82e7f7,0.970742225647
b9cdd7fb,0.124397069216
94a496f4,0.340874046087
995eacae,0.193718537688
41b02e58,0.888750553131
69f04617,0.375183045864
c889a03c,0.870925426483
91f98acf,0.947201311588
9135c19f,0.866447329521
1f0e9c09,0.00285542453639
260d6e8e,0.28189137578
46334397,0.00191427860409
f34ddf31,0.156449943781
4d6177d7,0.615571379662
76a57270,0.159061044455
217b8cea,0.0760145187378
9a45a566,0.0918503478169
1b55c75e,0.000157673028298
7bd92ec6,0.940692007542
6c409f41,0.533108353615
df3e48eb,0.113479278982
62723e57,0.00431259302422
b8e627bf,0.19643047452
86bb5d85,0.149710789323
77e5034c,0.140162035823
607079e5,0.375867903233
96879fb4,0.14053684473
6afe606d,0.694303810596
4129802f,0.791557610035
a42300ef,0.40479183197
1af842f5,0.875497937202
3fe57d78,0.799488604069
f4e60ed5,0.901707291603
68c8337b,0.382230252028
914ed5b5,0.13247948885
a6bb5987,0.190601140261
c781c439,0.0684827342629
47a1a25e,0.119617000222
80ea0713,0.703287243843
a9d001bc,0.110709995031
f94d098a,0.0541132315993
3e230e0e,0.0847329050303
24afa485,0.0192610472441
bc37db7f,0.531679689884
83f99e4d,0.000713898742106
1a8d86f7,0.0971036702394
38136419,0.640244424343
d393e637,0.386659711599
36902570,0.76518446207
327f7b25,0.93759727478
3f8543c6,0.401101976633
a0d42a70,0.395326912403
e07ba430,0.48757365346
c6e53803,0.113254837692
fec4dad8,0.143845051527
933fc5ba,0.342257469893
c27eda4e,0.955785572529
9b94d2c2,0.00402090651914
a2dbdb31,0.0941051542759
816258dd,0.388325601816
81f11218,0.29101228714
c4bd9d04,0.136523425579
c6ce9bf9,0.358934611082
a7b3cc29,0.490919589996
527870bf,0.470854967833
9af26068,0.932850718498
0b591e70,0.876559436321
2b1e57c5,0.441540181637
194db786,0.40753287077
e09ba644,0.917810499668
fa2ed3e5,0.864170610905
1ba92726,0.144634827971
8c8f45b4,0.0182169917971
f8889f44,0.0710857957602
598e255b,0.0627972483635
45f1aa7a,0.904527485371
022956a3,0.0474955327809
d406064d,0.400333791971
76617947,0.00668485788628
d0e5dccb,0.525590538979
33271da6,0.151482835412
0840e2b1,0.558476507664
521a9f4d,0.826357901096
7286b1dc,0.0513392277062
5b6acc2d,0.381748020649
e034cd34,0.010004456155
46577660,0.0124646471813
bb4d6f24,0.420141667128
bfc7a3f2,0.171017408371
abc66be8,0.481259614229
3627189f,0.979919314384
e49a77f6,0.00513320043683
a209d7ee,0.347145944834
dee69cf6,0.528910696507
9a6261a0,0.48868522048
a8e444c6,0.00355442543514
a6a66a28,0.934434354305
db7022ff,0.00128854927607
0dfb45d9,0.498416334391
81c983aa,0.000312285759719
a98fb5e1,0.831029176712
99e004d7,0.0585660226643
d16e5fbb,0.143719568849
3c352f9e,0.253235399723
12202699,0.213096871972
86af0236,0.611871361732
f3703e6f,0.699884295464
4a71dc34,0.433262556791
321edcdc,0.60242164135
e365a657,0.328861862421
45755c9c,0.0416288599372
873b0829,0.147155344486
72ccd009,0.399419367313
205243d9,0.788958311081
d9202f36,0.0265626925975
9d0c30b0,0.484815210104
56644ace,0.0924023240805
c63f527f,0.173067063093
bb84b9bd,0.861431241035
6f68caf0,0.183019578457
8492119b,0.175677374005
71bde48d,0.861236572266
d2d6e2ba,0.534335017204
6f4b309c,0.455983042717
b3cc5ba3,0.378005385399
fee39547,0.56545561552
4893137a,0.943301975727
e283c4c4,0.146257653832
25bac62b,0.483459860086
8fd88dd6,0.00382420909591
b48c104e,0.145670026541
221d500b,0.220833972096
8f0de087,0.247265890241
32342e03,0.0840323716402
a8da99d8,0.0672024413943
93203755,0.255538851023
d3c88528,0.951176285744
0d7a17b3,0.0500302836299
bd72f5ec,0.901155591011
e953c0fd,0.511268019676
e730b6c6,0.760600566864
c086033a,0.0903828889132
a521d303,0.00906448159367
b023957a,0.635058581829
3e0f04e8,0.0408814884722
60647cba,0.0104905711487
2f5c43a8,0.498200535774
b54ba69b,0.187449499965
eac962ff,0.41188454628
7e2a3763,0.0450697652996
9362d863,0.178168177605
8f1b833c,0.391605705023
79727ff5,0.620735168457
62614c75,0.508044302464
75a03adf,0.440814495087
cf138392,0.298817664385
bf467a96,0.049317765981
c8b34651,0.568699419498
105a5c54,0.00992097891867
bf6de75c,0.036071896553
060702c8,0.950907766819
921bad2c,0.805826246738
e0d17eb0,0.288517355919
9a3825c9,0.27723261714
8eda717f,0.00611177040264
78906e0c,0.932913303375
c60100ad,0.929278492928
90a72a52,0.279305160046
d80e4ed4,0.193979501724
339cd0d2,0.026115829125
d99de899,0.479415118694
357e20d1,0.658389627934
a4d190da,0.455738246441
bd226217,0.395419061184
476e2771,0.82661819458
4e483506,0.360452830791
f70ea081,0.894690573215
4645e56f,0.885374307632
e6d05940,0.823947906494
f8b3c6af,0.594787657261
c89d6aad,0.261913299561
0cb57f6e,0.16158516705
86a4be46,0.121899969876
75e62d7e,0.0678429678082
ebc36374,0.565242171288
0ebcb731,0.931381762028
24d000c5,0.108103066683
f3c9a4f6,0.401307284832
1bc59730,0.00483762146905
47ea0bff,0.73177331686
cdeccfdd,0.102913126349
15e09a1d,0.07293176651
00652788,0.209631875157
23649c84,0.186691373587
91188a77,0.0798585191369
eaca8580,0.125395894051
4ce9daeb,0.579991042614
d4220673,0.583575129509
b6a87aef,0.636349022388
8333ebed,0.194258853793
950a3453,0.535148382187
7074f6c9,0.175780087709
98a02caf,0.386180043221
59c8d2b3,0.965691328049
d99d13bd,0.660941839218
de86f1cf,0.97825807333
8f4b1985,0.915953099728
a7779b04,0.296162635088
2caeab11,0.343579679728
16aeea7c,0.071578681469
b9d19ab9,0.490077883005
29c5d2fd,0.951540708542
efcefa55,0.334051072598
099161c3,0.0994808524847
12b49195,0.158883497119
96a1ce13,0.733553349972
67964b4f,0.1663531214
b61c605c,0.475797355175
bcfc0f16,0.118892423809
bf0cb956,0.0760586410761
12f6aa7d,0.542171120644
f36f3a0c,0.0987425148487
83490492,0.454943954945
e3b62b60,0.159259349108
20b27d66,0.898195981979
25c3ce93,0.72454148531
67a2ff0b,0.217708230019
9b2d3c1a,0.943979620934
8ad51f7d,0.0579228065908
14137b57,0.2517555058
9ea5aa79,0.0318602733314
5ea1d2dd,0.101543150842
979c867e,0.806010425091
7ea1e1b6,0.708168029785
d65520ba,0.0752259343863
765ad2e2,0.2445230335
d2957326,0.852108776569
24349e24,0.122057430446
fd8a2ae3,0.00620698975399
b282d98e,0.670629858971
3eaa7a61,0.0177404526621
16533dd4,0.783656954765
4adb68d7,0.970990359783
565005b9,0.12297269702
51d86e0c,0.971182227135
30635642,0.0107422089204
d9480a60,0.497684627771
b2647128,0.312125265598
20478c55,0.782495617867
caa0d105,0.057640440762
474f4534,0.504022777081
d51e3867,0.761958479881
e5d1bba7,0.16428668797
e7000b2a,0.0264766570181
78f06b79,0.193518936634
8a9f4bee,0.523988127708
3d716bbe,0.155691161752
6e1ddef1,0.0137400515378
9826f39a,0.00809064880013
3fdc82f7,0.138055697083
31f013c3,0.221140787005
97a9df6d,0.446236640215
10e65294,0.448505878448
0bdca1a5,0.422994196415
374037fa,0.234819442034
1d1a0cec,0.286518156528
d415c5ad,0.0996117070317
ced1306d,0.048991382122
f43497f3,0.136140242219
ffd13a9e,0.923736810684
6f67148e,0.195559903979
be322b68,0.133374348283
af209b44,0.0563163086772
69b53a4a,0.154825925827
4c085180,0.326381593943
608cea18,0.276354134083
f8bebbfd,0.45092022419
ae16855d,0.0205095317215
dfc700b3,0.636853337288
e3bdd9ac,0.619057476521
87a8ea20,0.190948531032
3c3da9aa,0.150608316064
76c882d6,0.00287172780372
9e429645,0.838188827038
7dc9c990,0.000259519729298
f38d53ef,0.559378862381
e1785b6e,0.0817017555237
80c673fb,0.843975305557
a8b8c20b,0.571073055267
6a1ff150,0.835171103477
2f68d4fe,0.343487918377
c462ec65,0.920958459377
c374d5c4,0.183038502932
d20769b3,0.31695368886
c467fe4d,0.03692176193
1356229e,0.0861206427217
b1532127,0.0358498357236
3777ee22,0.955244958401
4ba6023f,0.899914801121
08504ae6,0.666940033436
5e0b4cc5,0.216239541769
249a0c1f,0.938377737999
24b3497f,0.659282922745
9edcf494,0.00888078566641
53297290,0.1654381603
6d3a269e,0.923715293407
1b0d38fc,0.00485404906794
02747427,0.199305772781
38867253,0.840365052223
c392dbd0,0.194591730833
8939734c,0.00240255147219
097ba3af,0.0181473959237
30f0f835,0.274201393127
bdab1bcf,0.506065368652
1070a984,0.798937559128
c41b8a90,0.84949272871
86a3b5cc,0.266465902328
d0a3719e,0.186364680529
b1a8067b,0.141787305474
911bc6aa,0.272384285927
67a2d0ac,0.379189997911
11447262,0.23708216846
12fd1375,0.0120674669743
f2898538,0.107206143439
0e7355e2,0.00252137496136
bc2c87c8,0.967216312885
94001156,0.00596297066659
d5855224,0.664512753487
a3c1a552,0.132158502936
edcf54fa,0.14769820869
a28b90eb,0.584286570549
63cd028f,0.055666655302
dbc79657,0.182785943151
bc856bf1,0.216338604689
c7e25a70,0.416006416082
9771b119,0.048553597182
836db0d9,0.145787984133
f5685d3e,0.240737006068
bb04299d,0.253300279379
163a9d23,0.639972507954
5283c614,0.00050971104065
2276d5d8,0.428340643644
ccb77e34,0.375522643328
d4a75bf3,0.731664180756
e15f46ea,0.69307333231
992a45ba,0.0366823114455
056e7768,0.0803909674287
a1dc016b,0.162133216858
38db82cd,0.00108655600343
3295f3ae,0.209982126951
a6ff3660,0.662875533104
5981b799,0.907108545303
2636d79d,0.0278912764043
7a8521e2,0.0116711035371
9b53021d,0.181696161628
0a37be18,0.876164257526
a8676e55,0.9186398983
3488b8fc,0.23130120337
b86d4006,0.53032463789
33888635,0.981317579746
aa9ca5f9,0.0487138703465
08faf0f6,0.0198890548199
5320cd26,0.000442871096311
2c57fdaa,0.0708415433764
d467ce62,0.511708855629
888a568e,0.895681977272
88d6c838,0.479736655951
8f138517,0.20214471221
e1108dc0,0.000549604126718
9e9cd6c9,0.387628912926
ab893af4,0.0473417080939
4d4b30ba,0.18532179296
7ce15e26,0.79523307085
dbc45500,0.0568438693881
6a0cde3f,0.751503586769
2658014c,0.25760576129
08d20604,0.00269194575958
03c83dc9,0.0945902988315
d741ccd1,0.169264391065
992d48b6,0.000938132579904
b1ea3253,0.905165612698
da379e69,0.494248896837
73b429af,0.779555082321
2aefe712,0.973141908646
1e3634f9,0.939137279987
069ee09e,0.693896174431
a7970f81,0.00501403445378
23084d2e,0.00519262626767
ac57710a,0.913050949574
02553267,0.650282740593
0971c6c7,0.252028733492
cdb7f1fe,0.627146184444
d3af3f60,0.440404117107
59daf44b,0.252666026354
c2169934,0.141609504819
da03b56e,0.194875240326
474ea404,0.687094807625
f686cdc4,0.699666976929
f865b354,0.102263465524
106df554,0.300604045391
e5637171,0.22372880578
cba8985c,0.00718323187903
cc09c9ce,0.666574120522
0b85b33f,0.675948619843
92f20625,0.874002814293
6b1379dd,0.249400690198
ed2b1df1,0.0968640074134
325124e4,0.00075157743413
7455c944,0.0936364904046
fd68ccc1,0.735876917839
8df9100d,0.501294672489
c406df9b,0.0373789668083
4978870c,0.00126274849754
383f95d6,0.230127260089
aba96bbf,0.0234944764525
6bba66b4,0.455206871033
b86fa0c9,0.14550074935
a2abc369,0.487498044968
0b40c014,0.0603441670537
d45add48,0.482833266258
00193999,0.770798683167
c2f1b710,0.791806280613
53750c72,0.00484951073304
3137ef1d,0.775611698627
bc6b8e2a,0.52445936203
7cb546c6,0.936722517014
d59a2349,0.244650483131
04d04b9a,0.367206186056
05ac1343,0.014743803069
2917895f,0.0649864301085
342a1d01,0.826815187931
78309e4b,0.341470867395
5c1a5aba,0.114634849131
fae57f79,0.061291474849
23821d71,0.484538465738
5780b19d,0.000447611877462
11c67865,0.516575932503
8564f114,0.361455380917
ec7d0fdd,0.312779515982
9a0446b8,0.0313338786364
5f5da69d,0.675947666168
7a11839b,0.834013283253
763c9bbf,0.00723641831428
15a7b5c5,0.0136004388332
e9c7e251,0.0422083027661
2555c207,0.54791533947
ec8d9784,0.0689148306847
08fd9d10,0.167311623693
9504ae29,0.0178100429475
0b91a24d,0.0578638389707
e62e6cfe,0.601567149162
5d1291bb,0.195410981774
b3c1f2e7,0.217640787363
c6a8db21,0.786141991615
f2c137fd,0.77844440937
b61e8155,0.138755559921
45b9ee35,0.307741105556
8fe9c49b,0.539111435413
b98ceb09,0.186475336552
70c4a435,0.143945142627
d953d111,0.337136000395
da7de86e,0.393628299236
519f8611,0.286911278963
75eefdc3,0.265057206154
62412092,0.629804134369
de8ec010,0.0761731490493
ee6121f8,0.12661395967
412b66e0,0.656991779804
7405c131,0.231366604567
efff4306,0.29818329215
5658d679,0.0807045251131
617f88fc,0.0211944393814
a120100b,0.0155002931133
0971369e,0.744719862938
83f7fe7b,0.359517723322
12437da1,0.000608724250924
8e7f96a5,0.0617433823645
a08237de,0.00387647515163
a013bd6f,0.118862688541
c6fdd404,0.954810261726
317e2af4,0.427981287241
dd9878c0,0.203053027391
42e76a51,0.932870864868
022f77e3,0.144196867943
cada3682,0.961502790451
53074f1f,0.347772955894
e6c19679,0.514106631279
dfb69b8b,0.0274556688964
e1572941,0.196062505245
8d549cd2,0.034179713577
6913594d,0.140512928367
6e528fd6,0.667425513268
c8b037c7,0.000982871395536
c3b6c880,0.0452712066472
9684ac04,0.0340133085847
6d974acc,0.160939991474
57b10462,0.2467597574
b2373298,0.00288591231219
8e946e10,0.692812919617
6acee7de,0.243082791567
8ad7cc2f,0.000169554099557
8e6e087e,0.417121380568
c3e46df5,0.012504581362
f6983f34,0.50114428997
8130a3aa,0.0288130268455
0f11be03,0.630194664001
766073e1,0.373102754354
e67f6889,0.961934328079
148a0930,0.0974293276668
b333ff97,0.57425558567
1c148a28,0.264131635427
ee0b02d7,0.379730165005
fa1c5f6d,0.508699059486
9b12ae1f,0.00480405474082
3bb60b1b,0.124484501779
096e7594,0.161653056741
ac98996a,0.056145850569
1b7b9b9d,0.275488346815
61b2ac6f,0.290045499802
2bd414a8,0.273656785488
73d12826,0.245590239763
29f7ec33,0.0249474272132
265f8aa8,0.845334351063
0d6be675,0.174640893936
a00ecdf6,0.097740188241
c414328a,0.0230096504092
d47de87e,0.669016003609
376f984f,0.575588405132
12a35aa5,0.208488851786
8ecfd739,0.0212698280811
2cbc30f4,0.130152255297
aa4bdf31,0.49593642354
69d18f51,0.897763252258
50cd4394,0.402940690517
bda732e1,0.0679818615317
8e77e385,0.192609786987
49dfd51a,0.288548022509
b0a3e728,0.174531787634
518061ec,0.308453440666
bb306c8c,0.0262116193771
1b2cf099,0.0695948526263
e7c405e4,0.0218542087823
1fc79c9d,0.136144906282
3427cd60,0.810233175755
8fc604cd,0.967756807804
0981acfd,0.00157324620523
512e9c5c,0.254109352827
ae9f2426,0.0317213572562
a8cd44c8,0.798058450222
acac91c3,0.88393008709
35988937,0.240146353841
2a2dd539,0.295279145241
3f971e0a,0.00152028992306
7e09131c,0.247104972601
82726c59,0.531907379627
ec4c3dbd,0.459225058556
2a851255,0.00557857379317
2cebdab4,0.692438542843
013b617b,0.481651425362
21a8603a,0.0908136889338
fe2f2579,0.304397702217
df069a3d,0.0524127110839
595f7f57,0.592942118645
081bdb0a,0.0035445895046
6f8e7b3a,0.375135868788
d1824fe1,0.0540397725999
3ddc6778,0.429914951324
57e4244d,0.448425322771
18e2e176,0.00499893678352
7394cdbc,0.471543133259
19821b41,0.141795530915
12e9563c,0.889477610588
b96c9ed9,0.943394899368
096d9c1b,0.0765363126993
97454a30,0.971494674683
43b6c5d3,0.789501786232
2c58bcc5,0.184193179011
0c71dc02,0.14317548275
f7cd79b0,0.629204630852
922ec513,0.012605343014
561b6b2c,0.148206993937
32913f04,0.309673011303
77aad507,0.156613096595
d62d5a9c,0.0426439791918
be70bb3d,0.646245479584
84920252,0.403481155634
b9623d93,0.404648274183
ba925eca,0.116826318204
181ecadf,0.153450042009
6fbcc9e2,0.52181237936
57d5b182,0.414276540279
d3013a36,0.411507517099
21cafb54,0.425473302603
d1a6cc74,0.00309390272014
c4017d47,0.0021504375618
22e05854,0.0058751530014
7eb53ec8,0.814158737659
c77a806d,0.811711549759
c114c951,0.899334073067
71495521,0.0349062010646
98bb1260,0.500485897064
546ec108,0.174244403839
78f39102,0.0273163449019
26b6379a,0.435809522867
8cb14c23,0.131379365921
75892ee1,0.149788230658
3d31d65f,0.125313445926
30784a7a,0.0249743387103
efba2a23,0.750448524952
9fcb2c5a,0.0145762544125
9910ee7e,0.0313655845821
dc97b587,0.584325015545
7732ca72,0.1101654917
c4bac1f1,0.624960660934
a80ddf30,0.0152835678309
fe79c536,0.101671971381
84e34259,0.95198738575
7db3b563,0.213585928082
5e946e6e,0.695825278759
76881bf4,0.899891257286
7c606237,0.13500225544
7aa06d7d,0.603254914284
0d035cbc,0.135286971927
0838e69f,0.00874717812985
f6715e39,0.917826354504
499004bb,0.630274653435
4cefc9ec,0.0291472300887
ded95f0a,0.863106608391
073112c9,0.0661016106606
96cb4df4,0.0521575771272
0962de0b,0.673051297665
cea18b7b,0.941698491573
75463cb0,0.245676517487
4a59c201,0.444922596216
29d46646,0.799675881863
e6134ca4,0.40701970458
445ae936,0.825455904007
420d8dda,0.944754362106
bae1b5b1,0.0836648717523
9f49327e,0.41147980094
18b52f62,0.74033331871
b02bb341,0.10231962055
e5be8689,0.0338050164282
b5b85b95,0.0317576192319
b94f72e3,0.00280184624717
a79114fd,0.00429057050496
502ffafa,0.917526185513
b8e274d7,0.51834666729
e37f8f63,0.0865771323442
c8a5c9d9,0.212779775262
d574bf84,0.249523833394
88bc1b71,0.968854427338
3261e3ee,0.958973169327
e65424cf,0.196943432093
706d2090,0.0140303820372
94d4c49c,0.071439422667
51ba3d48,0.429896831512
fdd4c395,0.42064589262
12eed563,0.32586440444
f93627e8,0.80060839653
df51a7cd,0.613224565983
c84092af,0.228408962488
514a25a2,0.0110957846045
5d421481,0.395180433989
d3859efd,0.598746776581
eb024725,0.25495877862
0d8537a5,0.383745580912
fe708ff7,0.643144011497
1790bbf0,0.0229066796601
8a30487e,0.201773241162
70a01d16,0.0635905563831
89bb7fca,0.765006899834
398c1300,0.0013661372941
41b43c73,0.115818209946
72d2839a,0.322443932295
beeb98cf,0.000599415041506
c409f194,0.363233327866
0c654278,0.403023600578
fb155295,0.787849009037
103d1e1d,0.950121045113
6c755ff3,0.000609833921771
3722a062,0.220752045512
90611922,0.519864618778
77b432f1,0.982485294342
ccf53246,0.533518791199
4c52089f,0.334719628096
81e05676,0.185604557395
732c51d0,0.12058032304
b60c6094,0.546493470669
2e9db48a,0.938778996468
68cdc732,0.00602082442492
e1f9dbd9,0.0551282539964
31fd12b9,0.438009440899
72bd3e45,0.51395624876
84e2f1ab,0.433102846146
b4b6d3d0,0.151000291109
874d507a,0.640259802341
44775bac,0.188230320811
83dfaf91,0.391264438629
a9a1cc1e,0.00144309818279
227de452,0.726460814476
14519bcf,0.199445188046
970a9821,0.405356943607
e84230ac,0.525755524635
550e4ebc,0.210365310311
5e98d635,0.000106148923805
667d386b,0.203049466014
503fefff,0.297811895609
08bcb429,0.579279899597
90c293d2,0.0181008093059
bbc84c36,0.0879700407386
3facaac6,0.0178213492036
e8d1bc63,0.609244287014
0ba50202,0.325269639492
9d947517,0.00046770015615
e084ed8f,0.112360209227
7051b370,0.467348575592
910f551e,0.101934969425
8d238915,0.521309733391
e7238f30,0.0511177517474
a658f1ba,0.474055171013
0b4e7093,0.712583243847
4d59af79,0.375456959009
99a7b417,0.332899838686
e5798365,0.0876664295793
078c699f,0.540124297142
b2cd6017,0.458921313286
89b3960f,0.226602569222
104d981d,0.679022908211
05e410e9,0.549741208553
44556da6,0.103778585792
207e5145,0.652839839458
390ddfc0,0.0569353029132
2e82728f,0.0558087565005
4245d2cc,0.0972314625978
d43a187c,0.557717144489
52b60236,0.0912541821599
cc22996f,0.0958151966333
bf08f16a,0.0582663938403
47dea2c3,0.323154985905
22ac0bab,0.488627523184
49c670ad,0.284607738256
1040e727,0.19901368022
f39933c4,0.332057088614
30474ea4,0.50482159853
73978670,0.294924765825
